id;Date;Renewable Generation [GWh];Energy Source
618;06/01/2021 03:00;3.30;Hydro
619;06/01/2021 03:00;0.00;Photovoltaic
620;06/01/2021 03:00;3.95;Wind
621;06/01/2021 04:00;1.36;Biomass
622;06/01/2021 04:00;0.62;Geothermal
623;06/01/2021 04:00;3.14;Hydro
624;06/01/2021 04:00;0.00;Photovoltaic
625;06/01/2021 04:00;3.72;Wind
626;06/01/2021 05:00;1.41;Biomass
627;06/01/2021 05:00;0.62;Geothermal
628;06/01/2021 05:00;3.12;Hydro
629;06/01/2021 05:00;0.00;Photovoltaic
630;06/01/2021 05:00;3.71;Wind
631;06/01/2021 06:00;1.42;Biomass
632;06/01/2021 06:00;0.62;Geothermal
633;06/01/2021 06:00;3.76;Hydro
634;06/01/2021 06:00;0.00;Photovoltaic
635;06/01/2021 06:00;3.67;Wind
636;06/01/2021 07:00;1.45;Biomass
637;06/01/2021 07:00;0.62;Geothermal
638;06/01/2021 07:00;4.12;Hydro
639;06/01/2021 07:00;0.03;Photovoltaic
640;06/01/2021 07:00;3.58;Wind
641;06/01/2021 08:00;1.46;Biomass
642;06/01/2021 08:00;0.62;Geothermal
643;06/01/2021 08:00;4.48;Hydro
644;06/01/2021 08:00;0.90;Photovoltaic
645;06/01/2021 08:00;3.36;Wind
646;06/01/2021 09:00;1.49;Biomass
647;06/01/2021 09:00;0.62;Geothermal
648;06/01/2021 09:00;4.93;Hydro
649;06/01/2021 09:00;2.27;Photovoltaic
650;06/01/2021 09:00;3.45;Wind
651;06/01/2021 10:00;1.50;Biomass
652;06/01/2021 10:00;0.62;Geothermal
653;06/01/2021 10:00;4.82;Hydro
654;06/01/2021 10:00;3.59;Photovoltaic
655;06/01/2021 10:00;3.59;Wind
656;06/01/2021 11:00;1.65;Biomass
657;06/01/2021 11:00;0.62;Geothermal
658;06/01/2021 11:00;5.10;Hydro
659;06/01/2021 11:00;3.72;Photovoltaic
660;06/01/2021 11:00;3.37;Wind
661;06/01/2021 12:00;1.65;Biomass
662;06/01/2021 12:00;0.62;Geothermal
663;06/01/2021 12:00;5.68;Hydro
664;06/01/2021 12:00;3.64;Photovoltaic
665;06/01/2021 12:00;3.31;Wind
666;06/01/2021 13:00;1.54;Biomass
667;06/01/2021 13:00;0.62;Geothermal
668;06/01/2021 13:00;5.50;Hydro
669;06/01/2021 13:00;3.39;Photovoltaic
670;06/01/2021 13:00;3.23;Wind
671;06/01/2021 14:00;1.47;Biomass
672;06/01/2021 14:00;0.62;Geothermal
673;06/01/2021 14:00;5.25;Hydro
674;06/01/2021 14:00;2.66;Photovoltaic
675;06/01/2021 14:00;3.26;Wind
676;06/01/2021 15:00;1.63;Biomass
677;06/01/2021 15:00;0.62;Geothermal
678;06/01/2021 15:00;5.60;Hydro
679;06/01/2021 15:00;1.40;Photovoltaic
680;06/01/2021 15:00;2.92;Wind
681;06/01/2021 16:00;1.73;Biomass
682;06/01/2021 16:00;0.62;Geothermal
683;06/01/2021 16:00;6.38;Hydro
684;06/01/2021 16:00;0.17;Photovoltaic
685;06/01/2021 16:00;2.50;Wind
686;06/01/2021 17:00;1.88;Biomass
687;06/01/2021 17:00;0.62;Geothermal
688;06/01/2021 17:00;7.20;Hydro
689;06/01/2021 17:00;0.00;Photovoltaic
690;06/01/2021 17:00;2.41;Wind
691;06/01/2021 18:00;1.90;Biomass
692;06/01/2021 18:00;0.62;Geothermal
693;06/01/2021 18:00;7.53;Hydro
694;06/01/2021 18:00;0.00;Photovoltaic
695;06/01/2021 18:00;2.36;Wind
696;06/01/2021 19:00;1.87;Biomass
697;06/01/2021 19:00;0.62;Geothermal
698;06/01/2021 19:00;7.35;Hydro
699;06/01/2021 19:00;0.00;Photovoltaic
700;06/01/2021 19:00;2.41;Wind
701;06/01/2021 20:00;1.87;Biomass
702;06/01/2021 20:00;0.62;Geothermal
703;06/01/2021 20:00;6.49;Hydro
704;06/01/2021 20:00;0.00;Photovoltaic
705;06/01/2021 20:00;2.65;Wind
706;06/01/2021 21:00;1.88;Biomass
707;06/01/2021 21:00;0.62;Geothermal
708;06/01/2021 21:00;5.72;Hydro
709;06/01/2021 21:00;0.00;Photovoltaic
710;06/01/2021 21:00;2.33;Wind
711;06/01/2021 22:00;1.80;Biomass
712;06/01/2021 22:00;0.62;Geothermal
713;06/01/2021 22:00;4.66;Hydro
714;06/01/2021 22:00;0.00;Photovoltaic
715;06/01/2021 22:00;2.26;Wind
716;06/01/2021 23:00;1.57;Biomass
717;06/01/2021 23:00;0.62;Geothermal
718;06/01/2021 23:00;3.88;Hydro
719;06/01/2021 23:00;0.00;Photovoltaic
720;06/01/2021 23:00;2.05;Wind
721;07/01/2021 00:00;1.72;Biomass
722;07/01/2021 00:00;0.62;Geothermal
723;07/01/2021 00:00;3.55;Hydro
724;07/01/2021 00:00;0.00;Photovoltaic
725;07/01/2021 00:00;1.98;Wind
726;07/01/2021 01:00;1.57;Biomass
727;07/01/2021 01:00;0.62;Geothermal
728;07/01/2021 01:00;3.41;Hydro
729;07/01/2021 01:00;0.00;Photovoltaic
730;07/01/2021 01:00;1.67;Wind
731;07/01/2021 02:00;1.54;Biomass
732;07/01/2021 02:00;0.62;Geothermal
733;07/01/2021 02:00;3.16;Hydro
734;07/01/2021 02:00;0.00;Photovoltaic
735;07/01/2021 02:00;1.25;Wind
736;07/01/2021 03:00;1.60;Biomass
737;07/01/2021 03:00;0.62;Geothermal
738;07/01/2021 03:00;3.12;Hydro
739;07/01/2021 03:00;0.00;Photovoltaic
740;07/01/2021 03:00;1.07;Wind
741;07/01/2021 04:00;1.64;Biomass
742;07/01/2021 04:00;0.62;Geothermal
743;07/01/2021 04:00;3.16;Hydro
744;07/01/2021 04:00;0.00;Photovoltaic
745;07/01/2021 04:00;0.92;Wind
746;07/01/2021 05:00;1.70;Biomass
747;07/01/2021 05:00;0.62;Geothermal
748;07/01/2021 05:00;3.54;Hydro
749;07/01/2021 05:00;0.00;Photovoltaic
750;07/01/2021 05:00;0.69;Wind
751;07/01/2021 06:00;2.06;Biomass
752;07/01/2021 06:00;0.62;Geothermal
753;07/01/2021 06:00;4.33;Hydro
754;07/01/2021 06:00;0.00;Photovoltaic
755;07/01/2021 06:00;0.57;Wind
756;07/01/2021 07:00;2.56;Biomass
757;07/01/2021 07:00;0.62;Geothermal
758;07/01/2021 07:00;6.14;Hydro
759;07/01/2021 07:00;0.02;Photovoltaic
760;07/01/2021 07:00;0.62;Wind
761;07/01/2021 08:00;2.61;Biomass
762;07/01/2021 08:00;0.62;Geothermal
763;07/01/2021 08:00;8.38;Hydro
764;07/01/2021 08:00;0.76;Photovoltaic
765;07/01/2021 08:00;0.68;Wind
766;07/01/2021 09:00;2.55;Biomass
767;07/01/2021 09:00;0.62;Geothermal
768;07/01/2021 09:00;9.29;Hydro
769;07/01/2021 09:00;1.98;Photovoltaic
770;07/01/2021 09:00;0.77;Wind
771;07/01/2021 10:00;2.52;Biomass
772;07/01/2021 10:00;0.62;Geothermal
773;07/01/2021 10:00;8.55;Hydro
774;07/01/2021 10:00;2.95;Photovoltaic
775;07/01/2021 10:00;0.93;Wind
776;07/01/2021 11:00;2.44;Biomass
777;07/01/2021 11:00;0.62;Geothermal
778;07/01/2021 11:00;8.55;Hydro
779;07/01/2021 11:00;2.99;Photovoltaic
780;07/01/2021 11:00;1.08;Wind
781;07/01/2021 12:00;2.43;Biomass
782;07/01/2021 12:00;0.62;Geothermal
783;07/01/2021 12:00;7.26;Hydro
784;07/01/2021 12:00;3.20;Photovoltaic
785;07/01/2021 12:00;1.19;Wind
786;07/01/2021 13:00;2.46;Biomass
787;07/01/2021 13:00;0.62;Geothermal
788;07/01/2021 13:00;7.16;Hydro
789;07/01/2021 13:00;2.36;Photovoltaic
790;07/01/2021 13:00;1.41;Wind
791;07/01/2021 14:00;2.55;Biomass
792;07/01/2021 14:00;0.62;Geothermal
793;07/01/2021 14:00;7.29;Hydro
794;07/01/2021 14:00;1.95;Photovoltaic
795;07/01/2021 14:00;1.50;Wind
796;07/01/2021 15:00;2.62;Biomass
797;07/01/2021 15:00;0.62;Geothermal
798;07/01/2021 15:00;7.44;Hydro
799;07/01/2021 15:00;0.83;Photovoltaic
800;07/01/2021 15:00;1.58;Wind
801;07/01/2021 16:00;2.68;Biomass
802;07/01/2021 16:00;0.62;Geothermal
803;07/01/2021 16:00;8.52;Hydro
804;07/01/2021 16:00;0.07;Photovoltaic
805;07/01/2021 16:00;1.82;Wind
806;07/01/2021 17:00;2.70;Biomass
807;07/01/2021 17:00;0.62;Geothermal
808;07/01/2021 17:00;9.86;Hydro
809;07/01/2021 17:00;0.00;Photovoltaic
810;07/01/2021 17:00;2.02;Wind
811;07/01/2021 18:00;2.70;Biomass
812;07/01/2021 18:00;0.62;Geothermal
813;07/01/2021 18:00;8.98;Hydro
814;07/01/2021 18:00;0.00;Photovoltaic
815;07/01/2021 18:00;2.05;Wind
816;07/01/2021 19:00;2.68;Biomass
817;07/01/2021 19:00;0.62;Geothermal
818;07/01/2021 19:00;8.12;Hydro
819;07/01/2021 19:00;0.00;Photovoltaic
820;07/01/2021 19:00;2.10;Wind
821;07/01/2021 20:00;2.60;Biomass
822;07/01/2021 20:00;0.62;Geothermal
823;07/01/2021 20:00;7.19;Hydro
824;07/01/2021 20:00;0.00;Photovoltaic
825;07/01/2021 20:00;2.09;Wind
826;07/01/2021 21:00;2.54;Biomass
827;07/01/2021 21:00;0.62;Geothermal
828;07/01/2021 21:00;5.83;Hydro
829;07/01/2021 21:00;0.00;Photovoltaic
830;07/01/2021 21:00;1.91;Wind
831;07/01/2021 22:00;2.27;Biomass
832;07/01/2021 22:00;0.62;Geothermal
833;07/01/2021 22:00;4.88;Hydro
834;07/01/2021 22:00;0.00;Photovoltaic
835;07/01/2021 22:00;1.77;Wind
836;07/01/2021 23:00;2.08;Biomass
837;07/01/2021 23:00;0.62;Geothermal
838;07/01/2021 23:00;4.16;Hydro
839;07/01/2021 23:00;0.00;Photovoltaic
840;07/01/2021 23:00;1.70;Wind
841;08/01/2021 00:00;1.92;Biomass
842;08/01/2021 00:00;0.62;Geothermal
843;08/01/2021 00:00;3.73;Hydro
844;08/01/2021 00:00;0.00;Photovoltaic
845;08/01/2021 00:00;1.64;Wind
846;08/01/2021 01:00;1.83;Biomass
847;08/01/2021 01:00;0.62;Geothermal
848;08/01/2021 01:00;3.63;Hydro
849;08/01/2021 01:00;0.00;Photovoltaic
850;08/01/2021 01:00;1.58;Wind
851;08/01/2021 02:00;1.77;Biomass
852;08/01/2021 02:00;0.62;Geothermal
853;08/01/2021 02:00;3.33;Hydro
854;08/01/2021 02:00;0.00;Photovoltaic
855;08/01/2021 02:00;1.32;Wind
856;08/01/2021 03:00;1.75;Biomass
857;08/01/2021 03:00;0.62;Geothermal
858;08/01/2021 03:00;3.13;Hydro
859;08/01/2021 03:00;0.00;Photovoltaic
860;08/01/2021 03:00;1.21;Wind
861;08/01/2021 04:00;1.78;Biomass
862;08/01/2021 04:00;0.62;Geothermal
863;08/01/2021 04:00;3.21;Hydro
864;08/01/2021 04:00;0.00;Photovoltaic
865;08/01/2021 04:00;1.28;Wind
866;08/01/2021 05:00;1.90;Biomass
867;08/01/2021 05:00;0.62;Geothermal
868;08/01/2021 05:00;3.57;Hydro
869;08/01/2021 05:00;0.00;Photovoltaic
870;08/01/2021 05:00;1.46;Wind
871;08/01/2021 06:00;2.24;Biomass
872;08/01/2021 06:00;0.62;Geothermal
873;08/01/2021 06:00;4.72;Hydro
874;08/01/2021 06:00;0.00;Photovoltaic
875;08/01/2021 06:00;1.55;Wind
876;08/01/2021 07:00;2.62;Biomass
877;08/01/2021 07:00;0.62;Geothermal
878;08/01/2021 07:00;6.84;Hydro
879;08/01/2021 07:00;0.04;Photovoltaic
880;08/01/2021 07:00;1.75;Wind
881;08/01/2021 08:00;2.67;Biomass
882;08/01/2021 08:00;0.62;Geothermal
883;08/01/2021 08:00;8.55;Hydro
884;08/01/2021 08:00;0.80;Photovoltaic
885;08/01/2021 08:00;1.63;Wind
886;08/01/2021 09:00;2.66;Biomass
887;08/01/2021 09:00;0.62;Geothermal
888;08/01/2021 09:00;8.63;Hydro
889;08/01/2021 09:00;2.40;Photovoltaic
890;08/01/2021 09:00;1.56;Wind
891;08/01/2021 10:00;2.66;Biomass
892;08/01/2021 10:00;0.62;Geothermal
893;08/01/2021 10:00;8.47;Hydro
894;08/01/2021 10:00;3.98;Photovoltaic
895;08/01/2021 10:00;1.66;Wind
896;08/01/2021 11:00;2.64;Biomass
897;08/01/2021 11:00;0.62;Geothermal
898;08/01/2021 11:00;6.88;Hydro
899;08/01/2021 11:00;4.65;Photovoltaic
900;08/01/2021 11:00;1.84;Wind
901;08/01/2021 12:00;2.60;Biomass
902;08/01/2021 12:00;0.62;Geothermal
903;08/01/2021 12:00;6.51;Hydro
904;08/01/2021 12:00;5.59;Photovoltaic
905;08/01/2021 12:00;2.13;Wind
906;08/01/2021 13:00;2.58;Biomass
907;08/01/2021 13:00;0.62;Geothermal
908;08/01/2021 13:00;6.13;Hydro
909;08/01/2021 13:00;5.89;Photovoltaic
910;08/01/2021 13:00;2.31;Wind
911;08/01/2021 14:00;2.58;Biomass
912;08/01/2021 14:00;0.62;Geothermal
913;08/01/2021 14:00;6.46;Hydro
914;08/01/2021 14:00;4.49;Photovoltaic
915;08/01/2021 14:00;2.33;Wind
916;08/01/2021 15:00;2.66;Biomass
917;08/01/2021 15:00;0.62;Geothermal
918;08/01/2021 15:00;6.83;Hydro
919;08/01/2021 15:00;2.05;Photovoltaic
920;08/01/2021 15:00;2.14;Wind
921;08/01/2021 16:00;2.73;Biomass
922;08/01/2021 16:00;0.62;Geothermal
923;08/01/2021 16:00;7.42;Hydro
924;08/01/2021 16:00;0.29;Photovoltaic
925;08/01/2021 16:00;1.99;Wind
926;08/01/2021 17:00;2.74;Biomass
927;08/01/2021 17:00;0.62;Geothermal
928;08/01/2021 17:00;8.25;Hydro
929;08/01/2021 17:00;0.00;Photovoltaic
930;08/01/2021 17:00;2.43;Wind
931;08/01/2021 18:00;2.70;Biomass
932;08/01/2021 18:00;0.62;Geothermal
933;08/01/2021 18:00;8.36;Hydro
934;08/01/2021 18:00;0.00;Photovoltaic
935;08/01/2021 18:00;2.88;Wind
936;08/01/2021 19:00;2.66;Biomass
937;08/01/2021 19:00;0.62;Geothermal
938;08/01/2021 19:00;7.77;Hydro
939;08/01/2021 19:00;0.00;Photovoltaic
940;08/01/2021 19:00;3.17;Wind
941;08/01/2021 20:00;2.62;Biomass
942;08/01/2021 20:00;0.62;Geothermal
943;08/01/2021 20:00;6.72;Hydro
944;08/01/2021 20:00;0.00;Photovoltaic
945;08/01/2021 20:00;3.10;Wind
946;08/01/2021 21:00;2.46;Biomass
947;08/01/2021 21:00;0.62;Geothermal
948;08/01/2021 21:00;5.49;Hydro
949;08/01/2021 21:00;0.00;Photovoltaic
950;08/01/2021 21:00;2.95;Wind
951;08/01/2021 22:00;2.25;Biomass
952;08/01/2021 22:00;0.62;Geothermal
953;08/01/2021 22:00;4.60;Hydro
954;08/01/2021 22:00;0.00;Photovoltaic
955;08/01/2021 22:00;2.94;Wind
956;08/01/2021 23:00;2.15;Biomass
957;08/01/2021 23:00;0.62;Geothermal
958;08/01/2021 23:00;4.13;Hydro
959;08/01/2021 23:00;0.00;Photovoltaic
960;08/01/2021 23:00;2.75;Wind
961;09/01/2021 00:00;1.96;Biomass
962;09/01/2021 00:00;0.62;Geothermal
963;09/01/2021 00:00;3.72;Hydro
964;09/01/2021 00:00;0.00;Photovoltaic
965;09/01/2021 00:00;2.58;Wind
966;09/01/2021 01:00;1.82;Biomass
967;09/01/2021 01:00;0.62;Geothermal
968;09/01/2021 01:00;3.34;Hydro
969;09/01/2021 01:00;0.00;Photovoltaic
970;09/01/2021 01:00;2.63;Wind
971;09/01/2021 02:00;1.72;Biomass
972;09/01/2021 02:00;0.63;Geothermal
973;09/01/2021 02:00;3.14;Hydro
974;09/01/2021 02:00;0.00;Photovoltaic
975;09/01/2021 02:00;2.67;Wind
976;09/01/2021 03:00;1.67;Biomass
977;09/01/2021 03:00;0.62;Geothermal
978;09/01/2021 03:00;2.78;Hydro
979;09/01/2021 03:00;0.00;Photovoltaic
980;09/01/2021 03:00;3.00;Wind
981;09/01/2021 04:00;1.71;Biomass
982;09/01/2021 04:00;0.62;Geothermal
983;09/01/2021 04:00;2.76;Hydro
984;09/01/2021 04:00;0.00;Photovoltaic
985;09/01/2021 04:00;3.12;Wind
986;09/01/2021 05:00;1.74;Biomass
987;09/01/2021 05:00;0.62;Geothermal
988;09/01/2021 05:00;2.81;Hydro
989;09/01/2021 05:00;0.00;Photovoltaic
990;09/01/2021 05:00;3.02;Wind
991;09/01/2021 06:00;1.86;Biomass
992;09/01/2021 06:00;0.62;Geothermal
993;09/01/2021 06:00;3.06;Hydro
994;09/01/2021 06:00;0.00;Photovoltaic
995;09/01/2021 06:00;2.84;Wind
996;09/01/2021 07:00;2.00;Biomass
997;09/01/2021 07:00;0.62;Geothermal
998;09/01/2021 07:00;3.53;Hydro
999;09/01/2021 07:00;0.01;Photovoltaic
1000;09/01/2021 07:00;2.84;Wind
1001;09/01/2021 08:00;2.04;Biomass
1002;09/01/2021 08:00;0.62;Geothermal
1003;09/01/2021 08:00;4.64;Hydro
1004;09/01/2021 08:00;0.42;Photovoltaic
1005;09/01/2021 08:00;2.93;Wind
1006;09/01/2021 09:00;2.08;Biomass
1007;09/01/2021 09:00;0.62;Geothermal
1008;09/01/2021 09:00;5.93;Hydro
1009;09/01/2021 09:00;1.46;Photovoltaic
1010;09/01/2021 09:00;2.89;Wind
1011;09/01/2021 10:00;2.03;Biomass
1012;09/01/2021 10:00;0.62;Geothermal
1013;09/01/2021 10:00;6.19;Hydro
1014;09/01/2021 10:00;2.10;Photovoltaic
1015;09/01/2021 10:00;2.75;Wind
1016;09/01/2021 11:00;2.02;Biomass
1017;09/01/2021 11:00;0.62;Geothermal
1018;09/01/2021 11:00;5.83;Hydro
1019;09/01/2021 11:00;2.39;Photovoltaic
1020;09/01/2021 11:00;2.50;Wind
1021;09/01/2021 12:00;2.05;Biomass
1022;09/01/2021 12:00;0.62;Geothermal
1023;09/01/2021 12:00;6.55;Hydro
1024;09/01/2021 12:00;2.15;Photovoltaic
1025;09/01/2021 12:00;2.70;Wind
1026;09/01/2021 13:00;2.04;Biomass
1027;09/01/2021 13:00;0.62;Geothermal
1028;09/01/2021 13:00;5.37;Hydro
1029;09/01/2021 13:00;1.92;Photovoltaic
1030;09/01/2021 13:00;2.75;Wind
1031;09/01/2021 14:00;1.89;Biomass
1032;09/01/2021 14:00;0.62;Geothermal
1033;09/01/2021 14:00;4.55;Hydro
1034;09/01/2021 14:00;1.46;Photovoltaic
1035;09/01/2021 14:00;2.67;Wind
1036;09/01/2021 15:00;1.95;Biomass
1037;09/01/2021 15:00;0.62;Geothermal
1038;09/01/2021 15:00;4.69;Hydro
1039;09/01/2021 15:00;0.70;Photovoltaic
1040;09/01/2021 15:00;2.64;Wind
1041;09/01/2021 16:00;2.08;Biomass
1042;09/01/2021 16:00;0.62;Geothermal
1043;09/01/2021 16:00;5.48;Hydro
1044;09/01/2021 16:00;0.13;Photovoltaic
1045;09/01/2021 16:00;2.45;Wind
1046;09/01/2021 17:00;2.15;Biomass
1047;09/01/2021 17:00;0.62;Geothermal
1048;09/01/2021 17:00;6.52;Hydro
1049;09/01/2021 17:00;0.00;Photovoltaic
1050;09/01/2021 17:00;2.45;Wind
1051;09/01/2021 18:00;2.21;Biomass
1052;09/01/2021 18:00;0.62;Geothermal
1053;09/01/2021 18:00;7.74;Hydro
1054;09/01/2021 18:00;0.00;Photovoltaic
1055;09/01/2021 18:00;2.53;Wind
1056;09/01/2021 19:00;2.25;Biomass
1057;09/01/2021 19:00;0.62;Geothermal
1058;09/01/2021 19:00;7.22;Hydro
1059;09/01/2021 19:00;0.00;Photovoltaic
1060;09/01/2021 19:00;2.63;Wind
1061;09/01/2021 20:00;2.22;Biomass
1062;09/01/2021 20:00;0.62;Geothermal
1063;09/01/2021 20:00;6.05;Hydro
1064;09/01/2021 20:00;0.00;Photovoltaic
1065;09/01/2021 20:00;2.74;Wind
1066;09/01/2021 21:00;2.13;Biomass
1067;09/01/2021 21:00;0.62;Geothermal
1068;09/01/2021 21:00;4.61;Hydro
1069;09/01/2021 21:00;0.00;Photovoltaic
1070;09/01/2021 21:00;2.44;Wind
1071;09/01/2021 22:00;2.02;Biomass
1072;09/01/2021 22:00;0.62;Geothermal
1073;09/01/2021 22:00;3.89;Hydro
1074;09/01/2021 22:00;0.00;Photovoltaic
1075;09/01/2021 22:00;2.31;Wind
1076;09/01/2021 23:00;1.88;Biomass
1077;09/01/2021 23:00;0.62;Geothermal
1078;09/01/2021 23:00;3.58;Hydro
1079;09/01/2021 23:00;0.00;Photovoltaic
1080;09/01/2021 23:00;2.30;Wind
1081;10/01/2021 00:00;1.73;Biomass
1082;10/01/2021 00:00;0.62;Geothermal
1083;10/01/2021 00:00;3.20;Hydro
1084;10/01/2021 00:00;0.00;Photovoltaic
1085;10/01/2021 00:00;2.08;Wind
1086;10/01/2021 01:00;1.58;Biomass
1087;10/01/2021 01:00;0.62;Geothermal
1088;10/01/2021 01:00;3.08;Hydro
1089;10/01/2021 01:00;0.00;Photovoltaic
1090;10/01/2021 01:00;1.89;Wind
1091;10/01/2021 02:00;1.49;Biomass
1092;10/01/2021 02:00;0.62;Geothermal
1093;10/01/2021 02:00;2.88;Hydro
1094;10/01/2021 02:00;0.00;Photovoltaic
1095;10/01/2021 02:00;1.93;Wind
1096;10/01/2021 03:00;1.49;Biomass
1097;10/01/2021 03:00;0.62;Geothermal
1098;10/01/2021 03:00;2.68;Hydro
1099;10/01/2021 03:00;0.00;Photovoltaic
1100;10/01/2021 03:00;2.15;Wind
1101;10/01/2021 04:00;1.45;Biomass
1102;10/01/2021 04:00;0.62;Geothermal
1103;10/01/2021 04:00;2.67;Hydro
1104;10/01/2021 04:00;0.00;Photovoltaic
1105;10/01/2021 04:00;1.83;Wind
1106;10/01/2021 05:00;1.46;Biomass
1107;10/01/2021 05:00;0.62;Geothermal
1108;10/01/2021 05:00;2.71;Hydro
1109;10/01/2021 05:00;0.00;Photovoltaic
1110;10/01/2021 05:00;1.82;Wind
1111;10/01/2021 06:00;1.67;Biomass
1112;10/01/2021 06:00;0.62;Geothermal
1113;10/01/2021 06:00;2.78;Hydro
1114;10/01/2021 06:00;0.00;Photovoltaic
1115;10/01/2021 06:00;1.80;Wind
1116;10/01/2021 07:00;1.77;Biomass
1117;10/01/2021 07:00;0.62;Geothermal
1118;10/01/2021 07:00;3.24;Hydro
1119;10/01/2021 07:00;0.00;Photovoltaic
1120;10/01/2021 07:00;1.99;Wind
1121;10/01/2021 08:00;1.77;Biomass
1122;10/01/2021 08:00;0.62;Geothermal
1123;10/01/2021 08:00;3.64;Hydro
1124;10/01/2021 08:00;0.29;Photovoltaic
1125;10/01/2021 08:00;2.09;Wind
1126;10/01/2021 09:00;1.78;Biomass
1127;10/01/2021 09:00;0.62;Geothermal
1128;10/01/2021 09:00;3.92;Hydro
1129;10/01/2021 09:00;0.84;Photovoltaic
1130;10/01/2021 09:00;2.20;Wind
1131;10/01/2021 10:00;1.74;Biomass
1132;10/01/2021 10:00;0.62;Geothermal
1133;10/01/2021 10:00;4.46;Hydro
1134;10/01/2021 10:00;1.43;Photovoltaic
1135;10/01/2021 10:00;2.01;Wind
1136;10/01/2021 11:00;1.70;Biomass
1137;10/01/2021 11:00;0.62;Geothermal
1138;10/01/2021 11:00;4.56;Hydro
1139;10/01/2021 11:00;1.68;Photovoltaic
1140;10/01/2021 11:00;1.73;Wind
1141;10/01/2021 12:00;1.68;Biomass
1142;10/01/2021 12:00;0.62;Geothermal
1143;10/01/2021 12:00;5.08;Hydro
1144;10/01/2021 12:00;1.86;Photovoltaic
1145;10/01/2021 12:00;1.68;Wind
1146;10/01/2021 13:00;1.61;Biomass
1147;10/01/2021 13:00;0.62;Geothermal
1148;10/01/2021 13:00;4.41;Hydro
1149;10/01/2021 13:00;2.18;Photovoltaic
1150;10/01/2021 13:00;1.70;Wind
1151;10/01/2021 14:00;1.68;Biomass
1152;10/01/2021 14:00;0.62;Geothermal
1153;10/01/2021 14:00;3.39;Hydro
1154;10/01/2021 14:00;1.72;Photovoltaic
1155;10/01/2021 14:00;1.85;Wind
1156;10/01/2021 15:00;1.88;Biomass
1157;10/01/2021 15:00;0.62;Geothermal
1158;10/01/2021 15:00;3.33;Hydro
1159;10/01/2021 15:00;0.77;Photovoltaic
1160;10/01/2021 15:00;1.83;Wind
1161;10/01/2021 16:00;2.04;Biomass
1162;10/01/2021 16:00;0.62;Geothermal
1163;10/01/2021 16:00;4.18;Hydro
1164;10/01/2021 16:00;0.13;Photovoltaic
1165;10/01/2021 16:00;2.20;Wind
1166;10/01/2021 17:00;2.14;Biomass
1167;10/01/2021 17:00;0.62;Geothermal
1168;10/01/2021 17:00;4.91;Hydro
1169;10/01/2021 17:00;0.00;Photovoltaic
1170;10/01/2021 17:00;2.76;Wind
1171;10/01/2021 18:00;2.15;Biomass
1172;10/01/2021 18:00;0.62;Geothermal
1173;10/01/2021 18:00;5.67;Hydro
1174;10/01/2021 18:00;0.00;Photovoltaic
1175;10/01/2021 18:00;3.13;Wind
1176;10/01/2021 19:00;2.16;Biomass
1177;10/01/2021 19:00;0.62;Geothermal
1178;10/01/2021 19:00;6.36;Hydro
1179;10/01/2021 19:00;0.00;Photovoltaic
1180;10/01/2021 19:00;3.00;Wind
1181;10/01/2021 20:00;2.14;Biomass
1182;10/01/2021 20:00;0.63;Geothermal
1183;10/01/2021 20:00;5.30;Hydro
1184;10/01/2021 20:00;0.00;Photovoltaic
1185;10/01/2021 20:00;3.19;Wind
1186;10/01/2021 21:00;2.01;Biomass
1187;10/01/2021 21:00;0.62;Geothermal
1188;10/01/2021 21:00;4.20;Hydro
1189;10/01/2021 21:00;0.00;Photovoltaic
1190;10/01/2021 21:00;3.38;Wind
1191;10/01/2021 22:00;1.92;Biomass
1192;10/01/2021 22:00;0.62;Geothermal
1193;10/01/2021 22:00;3.88;Hydro
1194;10/01/2021 22:00;0.00;Photovoltaic
1195;10/01/2021 22:00;3.33;Wind
1196;10/01/2021 23:00;1.70;Biomass
1197;10/01/2021 23:00;0.62;Geothermal
1198;10/01/2021 23:00;3.64;Hydro
1199;10/01/2021 23:00;0.00;Photovoltaic
1200;10/01/2021 23:00;3.02;Wind
1201;11/01/2021 00:00;1.51;Biomass
1202;11/01/2021 00:00;0.62;Geothermal
1203;11/01/2021 00:00;3.13;Hydro
1204;11/01/2021 00:00;0.00;Photovoltaic
1205;11/01/2021 00:00;2.77;Wind
1206;11/01/2021 01:00;1.41;Biomass
1207;11/01/2021 01:00;0.62;Geothermal
1208;11/01/2021 01:00;3.03;Hydro
1209;11/01/2021 01:00;0.00;Photovoltaic
1210;11/01/2021 01:00;2.75;Wind
1211;11/01/2021 02:00;1.40;Biomass
1212;11/01/2021 02:00;0.62;Geothermal
1213;11/01/2021 02:00;2.83;Hydro
1214;11/01/2021 02:00;0.00;Photovoltaic
1215;11/01/2021 02:00;2.68;Wind
1216;11/01/2021 03:00;1.44;Biomass
1217;11/01/2021 03:00;0.63;Geothermal
1218;11/01/2021 03:00;2.72;Hydro
1219;11/01/2021 03:00;0.00;Photovoltaic
1220;11/01/2021 03:00;2.72;Wind
1221;11/01/2021 04:00;1.47;Biomass
1222;11/01/2021 04:00;0.63;Geothermal
1223;11/01/2021 04:00;2.70;Hydro
1224;11/01/2021 04:00;0.00;Photovoltaic
1225;11/01/2021 04:00;2.62;Wind
